datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/3/2025 7:00:00 AM,4/3/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,764.141,False
4/3/2025 8:00:00 AM,4/3/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,775.991,False
4/3/2025 9:00:00 AM,4/3/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,822.803,False
4/3/2025 10:00:00 AM,4/3/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,896.683,False
4/3/2025 11:00:00 AM,4/3/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,922.012,False
4/3/2025 12:00:00 PM,4/3/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,931.268,False
4/3/2025 1:00:00 PM,4/3/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,913.252,False
4/3/2025 2:00:00 PM,4/3/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,926.700,False
4/3/2025 3:00:00 PM,4/3/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,854.804,False
4/3/2025 4:00:00 PM,4/3/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,822.358,False
4/3/2025 5:00:00 PM,4/3/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,766.611,False
4/3/2025 6:00:00 PM,4/3/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,754.015,False
4/3/2025 7:00:00 PM,4/3/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,791.753,False
4/3/2025 8:00:00 PM,4/3/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,820.040,False
4/3/2025 9:00:00 PM,4/3/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,915.370,False
4/3/2025 10:00:00 PM,4/3/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,974.930,False
4/3/2025 11:00:00 PM,4/3/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1026.068,False
4/4/2025 12:00:00 AM,4/3/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1048.284,False
4/4/2025 1:00:00 AM,4/3/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,996.248,False
4/4/2025 2:00:00 AM,4/3/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,917.655,False
4/4/2025 3:00:00 AM,4/3/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,858.296,False
4/4/2025 4:00:00 AM,4/4/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,803.300,False
4/4/2025 5:00:00 AM,4/4/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,774.796,False
4/4/2025 6:00:00 AM,4/4/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,754.206,False
4/4/2025 7:00:00 AM,4/4/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,738.029,False
4/4/2025 8:00:00 AM,4/4/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,745.225,False
4/4/2025 9:00:00 AM,4/4/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,780.229,False
4/4/2025 10:00:00 AM,4/4/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,856.613,False
4/4/2025 11:00:00 AM,4/4/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,903.545,False
4/4/2025 12:00:00 PM,4/4/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,905.794,False
4/4/2025 1:00:00 PM,4/4/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,860.410,False
4/4/2025 2:00:00 PM,4/4/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,828.127,False
4/4/2025 3:00:00 PM,4/4/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,807.907,False
4/4/2025 4:00:00 PM,4/4/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,813.593,False
4/4/2025 5:00:00 PM,4/4/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,734.917,False
4/4/2025 6:00:00 PM,4/4/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,755.164,False
4/4/2025 7:00:00 PM,4/4/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,824.451,False
4/4/2025 8:00:00 PM,4/4/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,843.323,False
4/4/2025 9:00:00 PM,4/4/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,885.636,False
4/4/2025 10:00:00 PM,4/4/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,931.785,False
4/4/2025 11:00:00 PM,4/4/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,969.495,False
4/5/2025 12:00:00 AM,4/4/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,976.265,False
4/5/2025 1:00:00 AM,4/4/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,939.801,False
4/5/2025 2:00:00 AM,4/4/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,896.706,False
4/5/2025 3:00:00 AM,4/4/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,821.863,False
4/5/2025 4:00:00 AM,4/5/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,782.202,False
4/5/2025 5:00:00 AM,4/5/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,733.208,False
4/5/2025 6:00:00 AM,4/5/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,717.806,False
4/5/2025 7:00:00 AM,4/5/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,706.689,False
4/5/2025 8:00:00 AM,4/5/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,703.358,False
4/5/2025 9:00:00 AM,4/5/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,720.219,False
4/5/2025 10:00:00 AM,4/5/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,751.154,False
4/5/2025 11:00:00 AM,4/5/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,782.123,False
4/5/2025 12:00:00 PM,4/5/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,799.453,False
4/5/2025 1:00:00 PM,4/5/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,814.274,False
4/5/2025 2:00:00 PM,4/5/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,846.157,False
4/5/2025 3:00:00 PM,4/5/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,859.779,False
4/5/2025 4:00:00 PM,4/5/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,846.227,False
4/5/2025 5:00:00 PM,4/5/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,847.724,False
4/5/2025 6:00:00 PM,4/5/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,836.397,False
4/5/2025 7:00:00 PM,4/5/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,821.625,False
4/5/2025 8:00:00 PM,4/5/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,834.603,False
4/5/2025 9:00:00 PM,4/5/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,872.408,False
4/5/2025 10:00:00 PM,4/5/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,902.871,False
4/5/2025 11:00:00 PM,4/5/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,942.294,False
4/6/2025 12:00:00 AM,4/5/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,944.309,False
4/6/2025 1:00:00 AM,4/5/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,923.987,False
4/6/2025 2:00:00 AM,4/5/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,888.486,False
4/6/2025 3:00:00 AM,4/5/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,840.036,False
4/6/2025 4:00:00 AM,4/6/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,795.391,False
4/6/2025 5:00:00 AM,4/6/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,764.080,False
4/6/2025 6:00:00 AM,4/6/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,740.159,False
4/6/2025 7:00:00 AM,4/6/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,732.189,False
4/6/2025 8:00:00 AM,4/6/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,732.398,False
4/6/2025 9:00:00 AM,4/6/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,746.567,False
4/6/2025 10:00:00 AM,4/6/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,768.934,False
4/6/2025 11:00:00 AM,4/6/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,785.891,False
4/6/2025 12:00:00 PM,4/6/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,785.901,False
4/6/2025 1:00:00 PM,4/6/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,774.222,False
4/6/2025 2:00:00 PM,4/6/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,781.643,False
4/6/2025 3:00:00 PM,4/6/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,780.383,False
4/6/2025 4:00:00 PM,4/6/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,825.423,False
4/6/2025 5:00:00 PM,4/6/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,878.703,False
4/6/2025 6:00:00 PM,4/6/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,870.617,False
4/6/2025 7:00:00 PM,4/6/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,838.434,False
4/6/2025 8:00:00 PM,4/6/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,818.074,False
4/6/2025 9:00:00 PM,4/6/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,886.363,False
4/6/2025 10:00:00 PM,4/6/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,926.242,False
4/6/2025 11:00:00 PM,4/6/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,954.908,False
4/7/2025 12:00:00 AM,4/6/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,963.822,False
4/7/2025 1:00:00 AM,4/6/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,927.320,False
4/7/2025 2:00:00 AM,4/6/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,861.154,False
4/7/2025 3:00:00 AM,4/6/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,810.506,False
4/7/2025 4:00:00 AM,4/7/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,766.106,False
4/7/2025 5:00:00 AM,4/7/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,741.729,False
4/7/2025 6:00:00 AM,4/7/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,730.573,False
4/7/2025 7:00:00 AM,4/7/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,728.106,False
4/7/2025 8:00:00 AM,4/7/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,752.685,False
4/7/2025 9:00:00 AM,4/7/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,810.649,False
4/7/2025 10:00:00 AM,4/7/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,891.333,False
4/7/2025 11:00:00 AM,4/7/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,945.718,False
4/7/2025 12:00:00 PM,4/7/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,979.275,False
4/7/2025 1:00:00 PM,4/7/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,999.142,False
4/7/2025 2:00:00 PM,4/7/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1026.584,False
4/7/2025 3:00:00 PM,4/7/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1008.295,False
4/7/2025 4:00:00 PM,4/7/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,994.148,False
4/7/2025 5:00:00 PM,4/7/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,982.995,False
4/7/2025 6:00:00 PM,4/7/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,980.367,False
4/7/2025 7:00:00 PM,4/7/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1006.075,False
4/7/2025 8:00:00 PM,4/7/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1028.196,False
4/7/2025 9:00:00 PM,4/7/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1054.387,False
4/7/2025 10:00:00 PM,4/7/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1067.754,False
4/7/2025 11:00:00 PM,4/7/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1082.245,False
4/8/2025 12:00:00 AM,4/7/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1073.749,False
4/8/2025 1:00:00 AM,4/7/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1020.492,False
4/8/2025 2:00:00 AM,4/7/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,951.800,False
4/8/2025 3:00:00 AM,4/7/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,893.932,False
4/8/2025 4:00:00 AM,4/8/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,848.010,False
4/8/2025 5:00:00 AM,4/8/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,817.841,False
4/8/2025 6:00:00 AM,4/8/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,792.536,False
4/8/2025 7:00:00 AM,4/8/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,798.615,False
4/8/2025 8:00:00 AM,4/8/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,816.959,False
4/8/2025 9:00:00 AM,4/8/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,864.927,False
4/8/2025 10:00:00 AM,4/8/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,953.204,False
4/8/2025 11:00:00 AM,4/8/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,966.953,False
4/8/2025 12:00:00 PM,4/8/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,857.311,False
4/8/2025 1:00:00 PM,4/8/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,709.471,False
4/8/2025 2:00:00 PM,4/8/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,605.712,False
4/8/2025 3:00:00 PM,4/8/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,537.220,False
4/8/2025 4:00:00 PM,4/8/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,512.229,False
4/8/2025 5:00:00 PM,4/8/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,507.642,False
4/8/2025 6:00:00 PM,4/8/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,530.298,False
4/8/2025 7:00:00 PM,4/8/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,566.464,False
4/8/2025 8:00:00 PM,4/8/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,665.237,False
4/8/2025 9:00:00 PM,4/8/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,795.048,False
4/8/2025 10:00:00 PM,4/8/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,930.384,False
4/8/2025 11:00:00 PM,4/8/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1039.004,False
4/9/2025 12:00:00 AM,4/8/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1095.449,False
4/9/2025 1:00:00 AM,4/8/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1061.543,False
4/9/2025 2:00:00 AM,4/8/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,995.190,False
4/9/2025 3:00:00 AM,4/8/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,929.808,False
4/9/2025 4:00:00 AM,4/9/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,895.189,False
4/9/2025 5:00:00 AM,4/9/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,875.750,False
4/9/2025 6:00:00 AM,4/9/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,875.241,False
4/9/2025 7:00:00 AM,4/9/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,872.474,False
4/9/2025 8:00:00 AM,4/9/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,894.007,False
4/9/2025 9:00:00 AM,4/9/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,950.802,False
4/9/2025 10:00:00 AM,4/9/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1048.496,False
4/9/2025 11:00:00 AM,4/9/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1014.868,False
4/9/2025 12:00:00 PM,4/9/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,898.588,False
4/9/2025 1:00:00 PM,4/9/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,749.440,False
4/9/2025 2:00:00 PM,4/9/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,658.800,False
4/9/2025 3:00:00 PM,4/9/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,629.000,False
4/9/2025 4:00:00 PM,4/9/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,514.745,False
4/9/2025 5:00:00 PM,4/9/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,404.801,False
4/9/2025 6:00:00 PM,4/9/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,456.760,False
4/9/2025 7:00:00 PM,4/9/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,549.721,False
4/9/2025 8:00:00 PM,4/9/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,643.039,False
4/9/2025 9:00:00 PM,4/9/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,770.978,False
4/9/2025 10:00:00 PM,4/9/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,902.042,False
4/9/2025 11:00:00 PM,4/9/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1016.298,False
4/10/2025 12:00:00 AM,4/9/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1070.648,False
4/10/2025 1:00:00 AM,4/9/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1028.988,False
4/10/2025 2:00:00 AM,4/9/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,974.675,False
4/10/2025 3:00:00 AM,4/9/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,903.952,False
4/10/2025 4:00:00 AM,4/10/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,868.653,False
4/10/2025 5:00:00 AM,4/10/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,848.422,False
4/10/2025 6:00:00 AM,4/10/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,832.696,False
4/10/2025 7:00:00 AM,4/10/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,827.595,False
4/10/2025 8:00:00 AM,4/10/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,839.870,False
4/10/2025 9:00:00 AM,4/10/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,888.645,False
4/10/2025 10:00:00 AM,4/10/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,942.900,False
4/10/2025 11:00:00 AM,4/10/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,970.241,False
4/10/2025 12:00:00 PM,4/10/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,921.526,False
4/10/2025 1:00:00 PM,4/10/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,761.050,False
4/10/2025 2:00:00 PM,4/10/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,651.287,False
4/10/2025 3:00:00 PM,4/10/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,630.680,False
4/10/2025 4:00:00 PM,4/10/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,711.211,False
4/10/2025 5:00:00 PM,4/10/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,706.977,False
4/10/2025 6:00:00 PM,4/10/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,730.626,False
4/10/2025 7:00:00 PM,4/10/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,783.970,False
4/10/2025 8:00:00 PM,4/10/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,887.786,False
4/10/2025 9:00:00 PM,4/10/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,947.089,False
4/10/2025 10:00:00 PM,4/10/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1004.015,False
4/10/2025 11:00:00 PM,4/10/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1061.327,False
4/11/2025 12:00:00 AM,4/10/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1074.104,False
4/11/2025 1:00:00 AM,4/10/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1034.092,False
4/11/2025 2:00:00 AM,4/10/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,966.914,False
4/11/2025 3:00:00 AM,4/10/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,896.230,False
4/11/2025 4:00:00 AM,4/11/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,855.099,False
4/11/2025 5:00:00 AM,4/11/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,827.233,False
4/11/2025 6:00:00 AM,4/11/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,813.260,False
4/11/2025 7:00:00 AM,4/11/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,811.852,False
4/11/2025 8:00:00 AM,4/11/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,822.586,False
4/11/2025 9:00:00 AM,4/11/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,858.775,False
4/11/2025 10:00:00 AM,4/11/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,940.530,False
4/11/2025 11:00:00 AM,4/11/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,987.713,False
4/11/2025 12:00:00 PM,4/11/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,999.997,False
4/11/2025 1:00:00 PM,4/11/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,997.204,False
4/11/2025 2:00:00 PM,4/11/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1008.993,False
4/11/2025 3:00:00 PM,4/11/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1013.059,False
4/11/2025 4:00:00 PM,4/11/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,990.790,False
4/11/2025 5:00:00 PM,4/11/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1001.524,False
4/11/2025 6:00:00 PM,4/11/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,998.769,False
4/11/2025 7:00:00 PM,4/11/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1015.177,False
4/11/2025 8:00:00 PM,4/11/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1026.149,False
4/11/2025 9:00:00 PM,4/11/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1053.470,False
4/11/2025 10:00:00 PM,4/11/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1069.110,False
4/11/2025 11:00:00 PM,4/11/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1089.064,False
4/12/2025 12:00:00 AM,4/11/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1089.453,False
4/12/2025 1:00:00 AM,4/11/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1057.027,False
4/12/2025 2:00:00 AM,4/11/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1003.913,False
4/12/2025 3:00:00 AM,4/11/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,951.365,False
4/12/2025 4:00:00 AM,4/12/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,905.514,False
4/12/2025 5:00:00 AM,4/12/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,874.635,False
4/12/2025 6:00:00 AM,4/12/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,864.517,False
4/12/2025 7:00:00 AM,4/12/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,854.161,False
4/12/2025 8:00:00 AM,4/12/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,858.804,False
4/12/2025 9:00:00 AM,4/12/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,887.700,False
4/12/2025 10:00:00 AM,4/12/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,912.059,False
4/12/2025 11:00:00 AM,4/12/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,944.763,False
4/12/2025 12:00:00 PM,4/12/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,973.077,False
4/12/2025 1:00:00 PM,4/12/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1008.796,False
4/12/2025 2:00:00 PM,4/12/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1014.976,False
4/12/2025 3:00:00 PM,4/12/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1000.244,False
4/12/2025 4:00:00 PM,4/12/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,960.711,False
4/12/2025 5:00:00 PM,4/12/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,928.804,False
4/12/2025 6:00:00 PM,4/12/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,915.892,False
4/12/2025 7:00:00 PM,4/12/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,934.533,False
4/12/2025 8:00:00 PM,4/12/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,969.119,False
4/12/2025 9:00:00 PM,4/12/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1013.041,False
4/12/2025 10:00:00 PM,4/12/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1035.533,False
4/12/2025 11:00:00 PM,4/12/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1065.676,False
4/13/2025 12:00:00 AM,4/12/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1080.146,False
4/13/2025 1:00:00 AM,4/12/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1048.069,False
4/13/2025 2:00:00 AM,4/12/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1002.290,False
4/13/2025 3:00:00 AM,4/12/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,943.531,False
4/13/2025 4:00:00 AM,4/13/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,897.583,False
4/13/2025 5:00:00 AM,4/13/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,864.973,False
4/13/2025 6:00:00 AM,4/13/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,848.735,False
4/13/2025 7:00:00 AM,4/13/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,836.634,False
4/13/2025 8:00:00 AM,4/13/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,836.867,False
4/13/2025 9:00:00 AM,4/13/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,853.453,False
4/13/2025 10:00:00 AM,4/13/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,882.253,False
4/13/2025 11:00:00 AM,4/13/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,881.773,False
4/13/2025 12:00:00 PM,4/13/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,902.082,False
4/13/2025 1:00:00 PM,4/13/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,885.476,False
4/13/2025 2:00:00 PM,4/13/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,871.299,False
4/13/2025 3:00:00 PM,4/13/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,870.793,False
4/13/2025 4:00:00 PM,4/13/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,838.403,False
4/13/2025 5:00:00 PM,4/13/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,784.854,False
4/13/2025 6:00:00 PM,4/13/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,708.306,False
