value,forecast
0.021,0.02
0.02,0.021
0.019,0.021
0.019,0.019
0.036,0.039
0.027,0.034
0.019,0.022
0.034,0.031
0.004,0.028
0.007,0.007
0.006,0.008
0.007,0.009
0.012,0.009
0.008,0.007
0.011,0.01
0.024,0.033
0.011,0.01
0.033,0.017
0.044,0.02
0.018,0.025
0.01,0.013
0.006,0.008
0.004,0.005
0.004,0.004
0.004,0.004
0.005,0.005
0.006,0.005
0.013,0.01
0.022,0.016
0.018,0.022
0.02,0.018
0.016,0.018
0.019,0.017
0.024,0.021
0.027,0.024
0.018,0.022
0.025,0.02
0.033,0.028
0.033,0.039
0.028,0.028
0.03,0.03
0.029,0.029
0.049,0.036
0.011,0.009
0.031,0.037
0.023,0.025
0.023,0.023
0.009,0.017
0.008,0.008
0.002,0.004
0.003,0.002
0.004,0.003
0.004,0.004
0.003,0.004
0.001,0.003
0.001,0.001
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.003,0.004
0.003,0.003
0.002,0.003
0.001,0.002
0.001,0.001
0.004,0.001
0.004,0.004
0.006,0.005
0.008,0.007
0.01,0.009
0.01,0.01
0.009,0.01
0.077,0.037
0.03,0.038
0.027,0.022
0.037,0.035
0.015,0.013
0.016,0.015
0.024,0.018
0.034,0.034
0.028,0.026
0.039,0.03
0.015,0.022
0.014,0.015
0.014,0.015
0.016,0.033
0.025,0.026
0.028,0.026
0.026,0.027
0.026,0.026
0.027,0.026
0.025,0.026
0.026,0.026
0.025,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.025,0.026
0.029,0.025
0.03,0.029
0.03,0.03
0.031,0.03
0.031,0.031
0.031,0.032
0.027,0.035
0.016,0.026
0.019,0.017
0.021,0.02
0.014,0.034
0.004,0.011
0.064,0.029
0.04,0.036
0.026,0.033
0.026,0.026
0.026,0.026
0.027,0.033
0.029,0.028
0.026,0.026
0.025,0.026
0.027,0.026
0.02,0.027
0.014,0.015
0.013,0.015
0.019,0.014
0.013,0.019
0.011,0.013
0.011,0.011
0.07,0.038
0.013,0.025
0.019,0.016
0.026,0.025
0.026,0.026
0.026,0.026
0.037,0.038
0.038,0.037
0.026,0.035
0.015,0.021
0.017,0.016
0.084,0.02
0.031,0.033
0.018,0.017
0.002,0.002
0.003,0.002
0.004,0.003
0.005,0.004
0.006,0.005
0.096,0.014
0.002,0.037
0.003,0.002
0.052,0.035
0.033,0.038
0.007,0.016
0.01,0.009
0.01,0.011
0.009,0.01
0.008,0.009
0.008,0.008
0.008,0.008
0.009,0.009
0.009,0.009
0.008,0.008
0.007,0.01
0.009,0.009
0.017,0.011
0.015,0.015
0.019,0.017
0.023,0.018
0.019,0.018
0.014,0.016
0.015,0.018
0.024,0.018
0.043,0.036
0.009,0.013
0.006,0.008
0.013,0.01
0.01,0.013
0.011,0.014
0.016,0.014
0.015,0.012
0.103,0.035
0.03,0.039
0.039,0.036
0.031,0.035
0.03,0.029
0.038,0.034
0.071,0.035
0.027,0.029
0.013,0.018
0.003,0.01
0.006,0.004
0.004,0.005
0.005,0.005
0.006,0.006
0.007,0.006
0.005,0.006
0.018,0.01
0.013,0.015
0.005,0.009
0.007,0.005
0.016,0.012
0.02,0.019
0.032,0.026
0.005,0.016
0.009,0.007
0.007,0.015
0.004,0.004
0.006,0.006
0.009,0.008
0.018,0.01
0.028,0.032
0.03,0.031
0.027,0.022
0.032,0.029
0.034,0.032
0.01,0.026
0.013,0.009
0.015,0.014
0.089,0.035
0.027,0.027
0.025,0.026
0.024,0.025
0.023,0.024
0.022,0.023
0.021,0.021
0.02,0.02
0.018,0.019
0.019,0.018
0.015,0.017
0.017,0.016
0.026,0.021
0.056,0.035
0.017,0.018
0.031,0.021
0.026,0.039
0.021,0.026
0.017,0.028
0.048,0.026
0.012,0.017
0.007,0.017
0.014,0.017
0.018,0.018
0.071,0.039
0.021,0.033
0.125,0.037
0.027,0.039
0.018,0.022
0.017,0.018
0.018,0.017
0.011,0.014
0.011,0.011
0.011,0.011
0.022,0.011
0.021,0.02
0.017,0.02
0.01,0.012
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.009,0.01
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.008,0.009
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.044,0.012
0.002,0.014
0.057,0.014
0.008,0.019
0.011,0.009
0.011,0.01
0.125,0.04
0.003,0.03
0.004,0.003
0.006,0.005
0.006,0.006
0.004,0.007
0.001,0.002
0.003,0.002
0.004,0.003
0.005,0.004
0.005,0.005
0.01,0.008
0.009,0.011
0.017,0.013
0.02,0.016
0.019,0.019
0.019,0.017
0.021,0.021
0.023,0.022
0.028,0.025
0.024,0.025
0.022,0.026
0.027,0.026
0.027,0.026
0.027,0.027
0.028,0.027
0.028,0.028
0.028,0.027
0.028,0.027
0.027,0.028
0.027,0.027
0.028,0.028
0.026,0.028
0.028,0.027
0.029,0.028
0.027,0.028
0.028,0.027
0.028,0.028
0.028,0.028
0.027,0.028
0.029,0.028
0.029,0.028
0.028,0.028
0.026,0.035
0.027,0.027
0.027,0.027
0.027,0.026
0.027,0.027
0.025,0.026
0.019,0.023
0.018,0.018
0.017,0.018
0.017,0.017
0.024,0.017
0.026,0.04
0.022,0.024
0.02,0.021
0.021,0.021
0.019,0.021
0.008,0.014
0.008,0.006
0.006,0.007
0.005,0.006
0.004,0.005
0.003,0.004
0.011,0.006
0.022,0.015
0.035,0.028
0.044,0.037
0.039,0.04
0.045,0.038
0.004,0.023
0.007,0.013
0.055,0.026
0.039,0.037
0.038,0.04
0.042,0.037
0.018,0.014
0.015,0.015
0.021,0.018
0.025,0.018
0.028,0.023
0.023,0.023
0.022,0.025
0.032,0.023
0.034,0.034
0.013,0.024
0.023,0.012
0.015,0.018
0.017,0.016
0.021,0.021
0.022,0.019
0.019,0.023
0.013,0.013
0.014,0.014
0.019,0.015
0.021,0.022
0.02,0.021
0.023,0.021
0.024,0.023
0.028,0.026
0.026,0.027
0.026,0.026
0.024,0.029
0.026,0.025
0.021,0.023
0.012,0.016
0.01,0.011
0.009,0.01
0.01,0.009
0.008,0.008
0.004,0.007
0.003,0.003
0.004,0.003
0.004,0.004
0.006,0.005
0.02,0.011
0.038,0.028
0.021,0.019
0.006,0.026
0.042,0.01
0.008,0.029
0.011,0.009
0.017,0.014
0.021,0.019
0.022,0.021
0.022,0.023
0.011,0.015
0.011,0.01
0.009,0.01
0.008,0.009
0.012,0.01
0.007,0.01
0.008,0.008
0.009,0.008
0.011,0.009
0.01,0.011
0.012,0.01
0.013,0.011
0.011,0.012
0.011,0.011
0.014,0.011
0.013,0.013
0.015,0.014
0.015,0.014
0.015,0.015
0.015,0.015
0.016,0.015
0.014,0.015
0.016,0.015
0.014,0.015
0.014,0.014
0.014,0.014
0.014,0.014
0.002,0.008
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.003
0.003,0.003
0.003,0.003
0.016,0.005
0.016,0.02
0.038,0.034
0.028,0.035
0.025,0.031
0.025,0.025
0.025,0.025
0.025,0.026
0.025,0.025
0.012,0.024
0.012,0.012
0.013,0.012
0.012,0.012
0.012,0.012
0.001,0.006
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.024,0.004
0.001,0.016
0.001,0.001
0.001,0.001
0.027,0.029
0.026,0.026
0.027,0.026
0.027,0.027
0.027,0.027
0.027,0.027
0.026,0.026
0.023,0.024
0.023,0.023
0.02,0.022
0.019,0.019
0.017,0.018
0.016,0.017
0.015,0.016
0.015,0.015
0.017,0.016
0.085,0.019
0.024,0.013
0.002,0.025
0.013,0.006
0.022,0.013
0.001,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.026,0.012
0.073,0.028
0.027,0.04
0.026,0.014
0.025,0.026
0.024,0.025
0.042,0.032
0.027,0.034
0.027,0.027
0.028,0.028
0.036,0.029
0.029,0.039
0.027,0.027
0.037,0.035
0.025,0.025
0.025,0.025
0.025,0.025
0.025,0.025
0.136,0.027
0.055,0.029
0.079,0.035
0.025,0.029
0.021,0.026
0.014,0.014
0.014,0.014
0.014,0.014
0.001,0.009
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.002
0.024,0.002
0.027,0.027
0.026,0.026
0.025,0.026
0.025,0.026
0.025,0.026
0.012,0.017
0.012,0.012
0.012,0.012
0.011,0.012
0.012,0.012
0.012,0.012
0.011,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.013,0.012
0.013,0.012
0.012,0.012
0.013,0.013
0.015,0.024
0.015,0.015
0.014,0.015
0.015,0.014
0.015,0.014
0.016,0.015
0.016,0.016
0.015,0.016
0.016,0.015
0.016,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.016,0.015
0.016,0.016
0.016,0.016
0.016,0.016
0.045,0.025
0.001,0.021
0.012,0.009
0.013,0.013
0.012,0.013
0.009,0.013
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.003,0.001
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.011,0.005
0.004,0.013
0.035,0.01
0.006,0.014
0.015,0.008
0.017,0.017
0.022,0.016
0.032,0.033
0.013,0.013
0.014,0.014
0.014,0.014
0.015,0.015
0.015,0.015
0.016,0.016
0.016,0.016
0.017,0.017
0.018,0.017
0.018,0.018
0.018,0.018
0.017,0.017
0.018,0.017
0.055,0.025
0.02,0.039
0.024,0.021
0.024,0.024
0.035,0.037
0.03,0.034
0.024,0.028
0.032,0.026
0.013,0.022
0.012,0.012
0.014,0.013
0.015,0.015
0.018,0.016
0.02,0.02
0.029,0.022
0.007,0.013
0.002,0.002
0.003,0.002
0.003,0.003
0.01,0.009
0.01,0.01
0.017,0.017
0.004,0.011
0.006,0.005
0.032,0.013
0.044,0.012
0.031,0.032
0.032,0.03
0.014,0.015
0.014,0.013
0.013,0.014
0.008,0.011
0.003,0.006
0.004,0.003
0.004,0.004
0.005,0.005
0.005,0.005
0.006,0.006
0.004,0.005
0.006,0.005
0.006,0.006
0.007,0.006
0.007,0.01
0.025,0.022
0.027,0.023
0.022,0.026
0.026,0.025
0.029,0.029
0.033,0.031
0.033,0.03
0.03,0.032
0.04,0.034
0.042,0.039
0.035,0.036
0.015,0.04
0.019,0.017
0.089,0.032
0.032,0.037
0.029,0.028
0.022,0.022
0.028,0.026
0.033,0.03
0.014,0.024
0.015,0.015
0.018,0.016
0.019,0.018
0.014,0.014
0.013,0.014
0.013,0.014
0.013,0.013
0.013,0.013
0.013,0.013
0.012,0.013
0.172,0.032
0.012,0.012
0.001,0.012
0.001,0.001
0.001,0.001
0.001,0.001
0.003,0.001
0.004,0.003
0.015,0.004
0.016,0.015
0.016,0.016
0.016,0.016
0.016,0.016
0.017,0.017
0.017,0.017
0.018,0.017
0.014,0.018
0.007,0.007
0.019,0.013
0.019,0.019
0.019,0.019
0.019,0.019
0.02,0.02
0.116,0.026
0.02,0.016
0.015,0.014
0.03,0.016
0.018,0.016
0.022,0.02
0.027,0.024
0.028,0.027
0.031,0.031
0.04,0.035
0.031,0.032
0.038,0.029
0.036,0.037
0.039,0.037
0.036,0.038
0.033,0.035
0.035,0.034
0.035,0.036
0.038,0.036
0.028,0.033
0.028,0.028
0.027,0.028
0.038,0.033
0.04,0.04
0.019,0.024
0.016,0.019
0.016,0.016
0.016,0.016
0.016,0.016
0.016,0.016
0.016,0.016
0.016,0.016
0.016,0.016
0.016,0.016
0.026,0.016
0.02,0.016
0.005,0.016
0.008,0.006
0.009,0.008
0.014,0.012
0.014,0.029
0.02,0.011
0.04,0.03
0.009,0.009
0.015,0.012
0.001,0.032
0.01,0.006
0.013,0.012
0.015,0.013
0.103,0.026
0.01,0.032
0.014,0.011
0.042,0.015
0.009,0.033
0.007,0.015
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.02,0.027
0.014,0.015
0.013,0.014
0.014,0.013
0.033,0.015
0.02,0.024
0.021,0.02
0.022,0.021
0.022,0.022
0.022,0.022
0.022,0.022
0.022,0.022
0.022,0.021
0.022,0.022
0.023,0.023
0.021,0.022
0.017,0.019
0.016,0.016
0.017,0.018
0.017,0.016
0.018,0.019
0.014,0.015
0.015,0.015
0.015,0.015
0.013,0.014
0.012,0.013
0.013,0.013
0.013,0.012
0.012,0.012
0.011,0.012
0.013,0.012
0.012,0.012
0.012,0.012
0.013,0.012
0.012,0.012
0.012,0.012
0.011,0.011
0.011,0.011
0.012,0.012
0.064,0.038
0.02,0.04
0.021,0.021
0.021,0.021
0.022,0.022
0.022,0.022
0.002,0.013
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.015,0.021
0.014,0.02
0.014,0.014
0.015,0.014
0.016,0.015
0.015,0.016
0.016,0.015
0.018,0.016
0.02,0.018
0.021,0.02
0.018,0.022
0.016,0.016
0.018,0.016
0.016,0.017
0.048,0.027
0.014,0.028
0.013,0.013
0.014,0.014
0.011,0.014
0.006,0.019
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.006,0.001
0.008,0.006
0.013,0.008
0.015,0.014
0.012,0.013
0.014,0.01
0.014,0.011
0.009,0.01
0.009,0.009
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.01
0.026,0.012
0.005,0.01
0.006,0.006
0.009,0.006
0.074,0.029
0.004,0.003
0.006,0.005
0.03,0.015
0.02,0.02
0.161,0.035
0.014,0.015
0.029,0.019
0.016,0.022
0.017,0.014
0.017,0.016
0.009,0.013
0.006,0.004
0.004,0.005
0.004,0.004
0.005,0.004
0.002,0.004
0.002,0.002
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.011
0.005,0.005
0.041,0.008
0.006,0.015
0.005,0.016
0.005,0.018
0.006,0.005
0.005,0.006
0.006,0.006
0.008,0.018
0.02,0.016
0.016,0.017
0.01,0.013
0.006,0.008
0.012,0.01
0.012,0.011
0.024,0.015
0.019,0.021
0.026,0.024
0.024,0.025
0.024,0.025
0.028,0.025
0.028,0.028
0.028,0.028
0.028,0.028
0.028,0.028
0.024,0.028
0.029,0.027
0.028,0.028
0.028,0.029
0.029,0.028
0.028,0.028
0.029,0.029
0.029,0.029
0.03,0.029
0.029,0.029
0.03,0.029
0.03,0.03
0.03,0.03
0.03,0.03
0.034,0.032
0.029,0.028
0.042,0.035
0.01,0.032
0.012,0.011
0.009,0.01
0.01,0.009
0.011,0.01
0.011,0.011
0.01,0.01
0.009,0.01
0.008,0.009
0.001,0.004
0.001,0.001
0.002,0.001
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.005
0.009,0.006
0.016,0.012
0.021,0.019
0.018,0.019
0.03,0.022
0.027,0.028
0.037,0.029
0.033,0.038
0.029,0.035
0.017,0.022
0.049,0.031
0.041,0.038
0.028,0.035
0.03,0.023
0.023,0.025
0.025,0.025
0.021,0.023
0.019,0.019
0.01,0.015
0.023,0.022
0.039,0.034
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.025,0.026
0.031,0.026
0.031,0.031
0.033,0.032
0.026,0.026
0.03,0.029
0.04,0.032
0.016,0.016
0.038,0.018
0.084,0.04
0.027,0.023
0.027,0.027
0.027,0.026
0.027,0.027
0.031,0.029
0.026,0.036
0.012,0.024
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.014,0.012
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.015,0.014
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.015,0.015
0.016,0.015
0.016,0.015
0.015,0.015
0.016,0.015
0.055,0.031
0.022,0.028
0.032,0.027
0.008,0.021
0.001,0.003
0.001,0.001
0.001,0.001
0.005,0.001
0.006,0.005
0.005,0.006
0.006,0.006
0.016,0.008
0.045,0.029
0.024,0.04
0.024,0.024
0.006,0.008
0.008,0.007
0.009,0.008
0.098,0.015
0.006,0.02
0.005,0.007
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.008
0.009,0.008
0.009,0.009
0.01,0.009
0.01,0.009
0.011,0.01
0.011,0.011
0.011,0.011
0.034,0.012
0.016,0.04
0.001,0.006
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.004,0.001
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.009,0.008
0.013,0.009
0.028,0.019
0.05,0.037
0.015,0.032
0.018,0.016
0.014,0.016
0.012,0.013
0.008,0.01
0.015,0.011
0.013,0.013
0.013,0.016
0.017,0.015
0.021,0.02
0.021,0.019
0.024,0.021
0.021,0.024
0.023,0.022
0.026,0.024
0.028,0.025
0.027,0.025
0.026,0.026
0.026,0.026
0.028,0.026
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.039,0.028
0.034,0.035
0.032,0.034
0.015,0.028
0.007,0.01
0.02,0.01
0.062,0.038
0.028,0.033
0.02,0.025
0.013,0.017
0.004,0.01
0.005,0.004
0.007,0.005
0.007,0.007
0.007,0.007
0.011,0.007
0.026,0.015
0.052,0.036
0.028,0.034
0.014,0.02
0.007,0.01
0.01,0.009
0.016,0.012
0.019,0.016
0.019,0.021
0.023,0.018
0.031,0.026
0.017,0.028
0.016,0.024
0.022,0.022
0.035,0.027
0.032,0.037
0.027,0.028
0.034,0.026
0.024,0.029
0.043,0.033
0.034,0.04
0.038,0.038
0.031,0.035
0.02,0.024
0.01,0.015
0.013,0.013
0.01,0.013
0.011,0.011
0.016,0.016
0.029,0.026
0.031,0.034
0.026,0.032
0.02,0.028
0.02,0.017
0.016,0.019
0.009,0.011
0.006,0.011
0.007,0.007
0.006,0.007
0.007,0.006
0.012,0.008
0.026,0.018
0.042,0.029
0.033,0.035
0.019,0.028
0.015,0.016
0.045,0.027
0.009,0.024
0.006,0.006
0.011,0.008
0.013,0.012
0.02,0.015
0.067,0.039
0.009,0.031
0.01,0.009
0.045,0.021
0.038,0.038
0.028,0.033
0.031,0.032
0.037,0.038
0.033,0.038
0.037,0.039
0.039,0.031
0.02,0.033
0.025,0.025
0.016,0.011
0.019,0.026
0.011,0.016
0.007,0.01
0.008,0.006
0.009,0.008
0.005,0.006
0.007,0.006
0.016,0.01
0.023,0.017
0.025,0.02
0.033,0.028
0.005,0.018
0.008,0.006
0.044,0.012
0.013,0.022
0.023,0.022
0.016,0.019
0.016,0.026
0.015,0.018
0.014,0.014
0.014,0.018
0.127,0.025
0.03,0.031
0.027,0.029
0.036,0.028
0.014,0.016
0.017,0.013
0.017,0.017
0.044,0.038
0.039,0.027
0.029,0.028
0.025,0.026
0.026,0.026
0.026,0.026
0.021,0.026
0.026,0.025
0.026,0.026
0.026,0.026
0.03,0.026
0.031,0.031
0.04,0.032
0.013,0.017
0.013,0.013
0.012,0.013
0.012,0.012
0.016,0.016
0.026,0.036
0.026,0.031
0.026,0.026
0.027,0.027
0.028,0.028
0.028,0.028
0.029,0.029
0.04,0.03
0.027,0.037
0.029,0.028
0.025,0.03
0.026,0.026
0.025,0.025
0.025,0.037
0.026,0.026
0.026,0.026
0.026,0.025
0.041,0.026
0.022,0.039
0.027,0.025
0.015,0.012
0.016,0.017
0.226,0.019
0.013,0.01
0.024,0.026
0.03,0.026
0.033,0.03
0.034,0.032
0.031,0.03
0.036,0.032
0.03,0.035
0.03,0.031
0.024,0.028
0.03,0.027
0.027,0.028
0.026,0.028
0.026,0.027
0.03,0.029
0.031,0.026
0.026,0.028
0.03,0.028
0.028,0.027
0.021,0.028
0.027,0.027
0.026,0.027
0.026,0.027
0.027,0.025
0.015,0.016
0.035,0.038
0.03,0.034
0.03,0.033
0.023,0.034
0.026,0.026
0.028,0.027
0.028,0.028
0.006,0.024
0.001,0.002
0.003,0.001
0.004,0.004
0.005,0.005
0.006,0.006
0.008,0.007
0.012,0.01
0.044,0.022
0.032,0.021
0.021,0.021
0.016,0.02
0.015,0.016
0.015,0.015
0.011,0.013
0.013,0.011
0.006,0.005
0.009,0.007
0.005,0.01
0.011,0.009
0.005,0.007
0.005,0.004
0.008,0.007
0.013,0.009
0.012,0.012
0.014,0.01
0.031,0.026
0.015,0.019
0.018,0.018
0.016,0.013
0.019,0.019
0.034,0.027
0.053,0.037
0.016,0.024
0.017,0.017
0.017,0.015
0.018,0.025
0.032,0.025
0.053,0.038
0.015,0.014
0.016,0.016
0.055,0.027
0.029,0.04
0.037,0.018
0.03,0.035
0.01,0.015
0.005,0.009
0.008,0.006
0.009,0.009
0.01,0.009
0.026,0.013
0.031,0.02
0.074,0.038
0.018,0.019
0.018,0.018
0.019,0.019
0.049,0.018
0.026,0.017
0.026,0.026
0.026,0.026
0.004,0.019
0.007,0.004
0.006,0.006
0.007,0.007
0.008,0.008
0.009,0.008
0.01,0.009
0.01,0.01
0.011,0.01
0.012,0.011
0.01,0.012
0.013,0.01
0.011,0.017
0.01,0.009
0.013,0.013
0.013,0.018
0.013,0.02
0.013,0.013
0.048,0.021
0.001,0.005
0.003,0.002
0.004,0.003
0.006,0.005
0.01,0.009
0.011,0.011
0.003,0.024
0.005,0.003
0.007,0.005
0.009,0.007
0.008,0.007
0.009,0.008
0.007,0.007
0.008,0.008
0.009,0.009
0.016,0.012
0.022,0.02
0.027,0.025
0.029,0.028
0.03,0.03
0.03,0.03
0.031,0.03
0.031,0.031
0.016,0.038
0.008,0.011
0.005,0.004
0.014,0.006
0.005,0.02
0.006,0.005
0.006,0.006
0.005,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.007,0.007
0.029,0.014
0.004,0.01
0.006,0.005
0.008,0.007
0.019,0.01
0.029,0.011
0.026,0.026
0.026,0.026
0.027,0.026
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.026,0.027
0.028,0.027
0.028,0.027
0.025,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.024,0.026
0.022,0.024
0.047,0.031
0.027,0.025
0.029,0.027
0.029,0.028
0.04,0.04
0.036,0.04
0.034,0.036
0.032,0.034
0.035,0.033
0.034,0.034
0.025,0.032
0.02,0.021
0.021,0.02
0.02,0.02
0.02,0.02
0.02,0.02
0.021,0.02
0.019,0.02
0.019,0.019
0.02,0.02
0.02,0.02
0.02,0.019
0.019,0.019
0.02,0.019
0.023,0.034
0.004,0.013
0.005,0.005
0.006,0.005
0.008,0.006
0.005,0.006
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.007
0.009,0.007
0.029,0.017
0.049,0.032
0.061,0.017
0.007,0.018
0.007,0.007
0.008,0.008
0.01,0.01
0.012,0.011
0.01,0.011
0.013,0.012
0.008,0.003
0.007,0.008
0.01,0.009
0.013,0.011
0.051,0.039
0.042,0.04
0.023,0.027
0.011,0.014
0.006,0.008
0.004,0.007
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.006,0.005
0.007,0.006
0.008,0.008
0.011,0.009
0.012,0.01
0.014,0.012
0.021,0.016
0.029,0.027
0.032,0.032
0.045,0.039
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.008,0.008
0.008,0.008
0.007,0.008
0.009,0.008
0.009,0.009
0.006,0.007
0.004,0.004
0.003,0.003
0.003,0.003
0.004,0.004
0.002,0.002
0.003,0.002
0.001,0.002
0.002,0.001
0.008,0.003
0.009,0.008
0.012,0.012
0.013,0.012
0.017,0.014
0.014,0.015
0.009,0.016
0.015,0.012
0.036,0.039
0.028,0.029
0.038,0.038
0.02,0.017
0.035,0.029
0.024,0.039
0.013,0.016
0.03,0.023
0.026,0.03
0.05,0.029
0.034,0.039
0.08,0.035
0.041,0.022
0.033,0.038
0.018,0.018
0.017,0.018
0.016,0.016
0.014,0.015
0.014,0.014
0.013,0.014
0.014,0.014
0.015,0.016
0.014,0.015
0.075,0.026
0.033,0.035
0.016,0.023
0.014,0.016
0.006,0.009
0.002,0.003
0.002,0.002
0.003,0.003
0.002,0.002
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.007,0.008
0.007,0.007
0.025,0.016
0.034,0.029
0.035,0.038
0.019,0.028
0.016,0.018
0.014,0.015
0.019,0.016
0.008,0.039
0.006,0.006
0.007,0.006
0.008,0.008
0.009,0.008
0.01,0.009
0.011,0.01
0.011,0.011
0.012,0.012
0.036,0.03
0.005,0.005
0.004,0.005
0.004,0.004
0.004,0.004
0.007,0.004
0.158,0.023
0.041,0.039
0.022,0.022
0.028,0.022
0.028,0.027
0.02,0.027
0.023,0.023
0.026,0.024
0.026,0.025
0.025,0.027
0.029,0.028
0.03,0.031
0.035,0.037
0.03,0.033
0.018,0.028
0.018,0.018
0.019,0.018
0.019,0.019
0.019,0.019
0.019,0.019
0.019,0.019
0.019,0.019
0.02,0.02
0.02,0.02
0.02,0.02
0.02,0.02
0.02,0.02
0.021,0.021
0.021,0.021
0.021,0.021
0.021,0.021
0.022,0.022
0.022,0.022
0.041,0.024
0.013,0.013
0.013,0.013
0.014,0.013
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.015,0.014
0.013,0.014
0.008,0.011
0.116,0.012
0.006,0.015
0.005,0.005
0.007,0.006
0.01,0.008
0.02,0.012
0.015,0.011
0.011,0.033
0.002,0.004
0.003,0.003
0.004,0.004
0.005,0.005
0.005,0.006
0.005,0.005
0.007,0.007
0.018,0.011
0.02,0.019
0.02,0.036
0.007,0.014
0.001,0.003
0.001,0.001
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.008,0.001
0.008,0.008
